season,week,pa_team,ya,int,sk,sfty,pbk,pa,pa_tds,fr,d_td,blkk,YA100,YA199,YA299,YA349,YA399,YA449,YA499,YA549,YA550,PA0,PA1,PA7,PA14,PA18,PA28,PA35,PA46,fpts
2020,1,ARI,366.0,0.0,3.0,0.0,1.0,20.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2020,1,ATL,383.0,0.0,3.0,0.0,0.0,38.0,5.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
2020,1,BAL,306.0,1.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.0
2020,1,BUF,254.0,1.0,3.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0
2020,1,CAR,372.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-2.0
2020,1,CHI,426.0,1.0,1.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
2020,1,CIN,362.0,0.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0
2020,1,CLE,381.0,0.0,2.0,0.0,0.0,38.0,5.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020,1,DAL,422.0,1.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
2020,1,DEN,377.0,0.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0
2020,1,DET,363.0,0.0,1.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2020,1,GB,388.0,1.0,2.0,1.0,0.0,34.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0
2020,1,HOU,369.0,0.0,1.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0
2020,1,IND,241.0,0.0,4.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2020,1,JAX,445.0,2.0,1.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0
2020,1,KC,360.0,1.0,4.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2020,1,LA,380.0,0.0,3.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0
2020,1,LAC,295.0,1.0,3.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2020,1,LV,390.0,0.0,1.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0
2020,1,MIA,357.0,0.0,2.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2020,1,MIN,522.0,0.0,0.0,0.0,0.0,41.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-9.0
2020,1,NE,271.0,3.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2020,1,NO,310.0,2.0,3.0,0.0,0.0,23.0,3.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0
2020,1,NYG,349.0,0.0,2.0,0.0,0.0,26.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2020,1,NYJ,404.0,0.0,3.0,0.0,0.0,27.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0
2020,1,PHI,239.0,0.0,3.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2020,1,PIT,291.0,2.0,3.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0
2020,1,SEA,506.0,1.0,2.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2020,1,SF,404.0,1.0,2.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2020,1,TB,271.0,0.0,1.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
2020,1,TEN,323.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
2020,1,WAS,265.0,2.0,8.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0
2020,2,ARI,316.0,0.0,4.0,0.0,0.0,15.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0
2020,2,ATL,570.0,0.0,1.0,0.0,0.0,40.0,5.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-3.0
2020,2,BAL,304.0,1.0,4.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0
2020,2,BUF,412.0,0.0,3.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0
2020,2,CAR,339.0,1.0,0.0,0.0,0.0,31.0,4.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
2020,2,CHI,295.0,1.0,4.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0
2020,2,CIN,434.0,1.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-4.0
2020,2,CLE,353.0,0.0,3.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
2020,2,DAL,380.0,0.0,1.0,0.0,0.0,39.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-3.0
2020,2,DEN,410.0,1.0,1.0,0.0,0.0,24.0,3.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0
2020,2,DET,490.0,0.0,1.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-7.0
2020,2,GB,307.0,1.0,4.0,0.0,0.0,21.0,3.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0
2020,2,HOU,407.0,0.0,4.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2020,2,IND,177.0,3.0,3.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.0
2020,2,JAX,354.0,0.0,1.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0
2020,2,KC,479.0,1.0,2.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.0
2020,2,LA,363.0,2.0,0.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2020,2,LAC,416.0,0.0,1.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
2020,2,LV,424.0,1.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.0
2020,2,MIA,523.0,0.0,1.0,0.0,0.0,31.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4.0
2020,2,MIN,354.0,1.0,2.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2020,2,NE,429.0,1.0,2.0,0.0,0.0,35.0,5.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
2020,2,NO,377.0,0.0,3.0,0.0,0.0,34.0,4.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
2020,2,NYG,304.0,2.0,4.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0
2020,2,NYJ,359.0,1.0,3.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
2020,2,PHI,449.0,0.0,1.0,0.0,0.0,37.0,5.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.0
2020,2,PIT,321.0,1.0,7.0,1.0,0.0,21.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0
2020,2,SEA,464.0,1.0,1.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.0
2020,2,SF,277.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
2020,2,TB,427.0,2.0,5.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0
2020,2,TEN,480.0,2.0,2.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
2020,2,WAS,438.0,1.0,3.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0
2020,3,ARI,322.0,0.0,4.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2020,3,ATL,437.0,2.0,2.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0
2020,3,BAL,517.0,0.0,0.0,0.0,0.0,34.0,5.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020,3,BUF,480.0,1.0,2.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.0
2020,3,CAR,436.0,1.0,2.0,0.0,0.0,16.0,2.0,3.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0
2020,3,CHI,371.0,1.0,2.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2020,3,CIN,378.0,2.0,3.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2020,3,CLE,309.0,3.0,3.0,0.0,0.0,20.0,3.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0
2020,3,DAL,414.0,0.0,4.0,0.0,0.0,36.0,5.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.0
2020,3,DEN,353.0,0.0,2.0,0.0,0.0,26.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2020,3,DET,377.0,3.0,1.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2020,3,GB,397.0,0.0,2.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0
2020,3,HOU,389.0,0.0,2.0,0.0,0.0,28.0,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2020,3,IND,260.0,3.0,2.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.0
2020,3,JAX,294.0,0.0,1.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
2020,3,KC,228.0,0.0,4.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
2020,3,LA,375.0,1.0,4.0,0.0,0.0,35.0,5.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0
2020,3,LAC,302.0,0.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2020,3,LV,406.0,1.0,2.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
2020,3,MIA,318.0,1.0,4.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0
2020,3,MIN,444.0,1.0,2.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
2020,3,NE,375.0,0.0,2.0,0.0,0.0,20.0,2.0,3.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0
2020,3,NO,369.0,0.0,1.0,0.0,0.0,37.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-3.0
2020,3,NYG,420.0,0.0,2.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-4.0
2020,3,NYJ,353.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.0
2020,3,PHI,304.0,0.0,8.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
2020,3,PIT,260.0,1.0,5.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0
2020,3,SEA,522.0,2.0,2.0,1.0,0.0,31.0,4.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0
2020,3,SF,231.0,1.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.0
2020,3,TB,226.0,2.0,6.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0
2020,3,TEN,464.0,2.0,2.0,0.0,0.0,30.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
2020,3,WAS,300.0,0.0,2.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2020,4,ARI,444.0,1.0,0.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.0
2020,4,ATL,403.0,0.0,1.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-3.0
2020,4,BAL,343.0,0.0,3.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
2020,4,BUF,383.0,0.0,2.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2020,4,CAR,262.0,0.0,1.0,0.0,0.0,21.0,3.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2020,4,CHI,289.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2020,4,CIN,429.0,1.0,3.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0
2020,4,CLE,572.0,1.0,3.0,0.0,0.0,38.0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.0
2020,4,DAL,510.0,0.0,2.0,0.0,0.0,49.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-9.0
2020,4,DEN,321.0,0.0,6.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2020,4,DET,392.0,1.0,2.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2020,4,GB,327.0,0.0,4.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
2020,4,HOU,410.0,0.0,3.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0
2020,4,IND,271.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0
2020,4,JAX,505.0,1.0,1.0,0.0,0.0,33.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4.0
2020,4,KC,357.0,3.0,2.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18.0
2020,4,LA,295.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
2020,4,LAC,484.0,1.0,0.0,0.0,0.0,38.0,5.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
2020,4,LV,337.0,0.0,1.0,0.0,0.0,30.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2020,4,MIA,441.0,1.0,2.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
2020,4,MIN,386.0,0.0,3.0,0.0,0.0,23.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0
2020,4,NE,323.0,0.0,1.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2020,4,NO,283.0,1.0,3.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
2020,4,NYG,240.0,0.0,2.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
2020,4,NYJ,359.0,3.0,0.0,0.0,0.0,37.0,4.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.0
2020,4,PHI,417.0,2.0,5.0,0.0,0.0,20.0,3.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.0
2020,4,SEA,417.0,2.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0
2020,4,SF,269.0,1.0,3.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0
2020,4,TB,324.0,1.0,2.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0
2020,4,WAS,350.0,2.0,1.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0
2020,5,ARI,285.0,0.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0
2020,5,ATL,437.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-3.0
2020,5,BAL,205.0,1.0,7.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.0
2020,5,BUF,334.0,0.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0
2020,5,CAR,373.0,1.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0
2020,5,CHI,339.0,0.0,3.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
2020,5,CIN,332.0,1.0,1.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
2020,5,CLE,308.0,2.0,1.0,1.0,0.0,23.0,2.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0
2020,5,DAL,302.0,0.0,2.0,0.0,0.0,28.0,2.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0
2020,5,HOU,364.0,0.0,4.0,0.0,0.0,14.0,2.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0
2020,5,IND,385.0,2.0,1.0,0.0,0.0,24.0,2.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.0
2020,5,JAX,486.0,2.0,1.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.0
