player_id,player_name,pass_touchdown,rush_touchdown,rec_touchdown,passing_yards,rushing_yards,receiving_yards,receptions,targets,interception,fumble_lost,two_point_pass_success,two_point_rush_success,two_point_rec_success,kick_return_touchdown,punt_return_touchdown,fg_made_0-39,fg_made_40-49,fg_made_50-59,fg_made_60+,fg_missed_0-39,fg_missed_40-49,fg_missed_50-59,fg_missed_60+,pat_made,pat_missed,fppr,hppr
00-0023459,A.Rodgers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0023853,M.Prater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,8.0,1.0,1.0,1.0,3.0,0.0,22.0,1.0,126.0,126.0
00-0024243,M.Lewis,0.0,0.0,1.0,0.0,0.0,29.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.900000095367432,12.900000095367432
00-0025565,N.Folk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,28.0,2.0,130.0,130.0
00-0025580,M.Crosby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,21.0,21.0
00-0026158,J.Flacco,13.0,0.0,0.0,1616.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.83999939262867,100.83999939262867
00-0026498,M.Stafford,24.0,0.0,0.0,3965.0,65.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.09999084472656,243.09999084472656
00-0026625,B.Hoyer,0.0,0.0,0.0,231.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939999759197235,4.939999759197235
00-0026858,G.Gano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,8.0,0.0,44.0,44.0
00-0027114,T.Morstead,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199999690055847,0.7199999690055847
00-0027696,J.Graham,0.0,0.0,4.0,0.0,0.0,39.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.90000009536743,33.90000009536743
00-0027944,J.Jones,0.0,0.0,3.0,0.0,0.0,74.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.40000009536743,36.40000009536743
00-0027948,B.Gabbert,0.0,0.0,0.0,185.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.899999618530273,5.899999618530273
00-0027973,A.Dalton,2.0,0.0,0.0,361.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.639999628067017,23.639999628067017
00-0028002,R.Cobb,0.0,0.0,1.0,0.0,0.0,39.0,5.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.90000009536743,16.90000009536743
00-0028118,T.Taylor,5.0,0.0,0.0,1341.0,197.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.34000015258789,87.34000015258789
00-0028872,J.Hekker,0.0,0.0,0.0,7.0,-11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820000022649765,-2.820000022649765
00-0028986,C.Keenum,1.0,0.0,0.0,291.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739999391138554,9.739999391138554
00-0029239,B.Bolden,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.100000143051147,11.100000143051147
00-0029263,R.Wilson,26.0,3.0,0.0,3070.0,341.0,0.0,0.0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.89999771118164,256.89999771118164
00-0029293,M.Jones,0.0,0.0,0.0,0.0,0.0,35.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5
00-0029421,R.Bullock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,28.0,28.0
00-0029597,J.Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,1.0,0.0,0.0,1.0,3.0,1.0,51.0,1.0,155.0,155.0
00-0029604,K.Cousins,18.0,0.0,0.0,2331.0,25.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.73999786376953,149.73999786376953
00-0029621,G.Zuerlein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,5.0,0.0,1.0,1.0,1.0,0.0,15.0,1.0,140.0,140.0
00-0029685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
00-0029692,B.Anger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
00-0029701,R.Tannehill,4.0,1.0,0.0,1616.0,74.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.03999948501587,80.03999948501587
00-0029822,B.McManus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,5.0,0.0,0.0,2.0,5.0,0.0,35.0,0.0,139.0,139.0
00-0029892,K.Juszczyk,0.0,0.0,2.0,0.0,6.0,119.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.50000059604645,38.50000059604645
00-0030035,A.Thielen,0.0,0.0,4.0,0.0,6.0,1014.0,103.0,138.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.00000154972076,231.00000154972076
00-0030061,Z.Ertz,0.0,0.0,1.0,0.0,0.0,187.0,27.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.70000076293945,51.70000076293945
00-0030068,M.Goodwin,0.0,0.0,0.0,0.0,33.0,67.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000238418579,14.000000238418579
00-0030098,D.Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,24.0,2.0,146.0,146.0
00-0030140,T.Way,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0030279,K.Allen,1.0,0.0,7.0,49.0,6.0,1243.0,108.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.86000299453735,278.86000299453735
00-0030332,B.Maher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,2.0,4.0,0.0,13.0,2.0,71.0,71.0
00-0030431,R.Woods,0.0,0.0,1.0,0.0,7.0,426.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.30000227689743,89.30000227689743
00-0030506,T.Kelce,0.0,0.0,5.0,0.0,0.0,984.0,93.0,121.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.4000015258789,219.4000015258789
00-0030513,L.Murray,0.0,4.0,0.0,0.0,300.0,119.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.90000057220459,82.90000057220459
00-0030533,M.Barkley,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000001192092896,-0.30000001192092896
00-0030564,D.Hopkins,0.0,0.0,7.0,0.0,9.0,1057.0,75.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.6000046133995,223.6000046133995
00-0030565,G.Smith,20.0,1.0,0.0,3624.0,155.0,-2.0,1.0,1.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.2599914520979,227.2599914520979
00-0030578,C.Patterson,0.0,0.0,1.0,0.0,181.0,38.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90000033378601,36.90000033378601
00-0030663,W.Snead,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.399999976158142,3.399999976158142
00-0030874,D.Williams,0.0,0.0,0.0,0.0,43.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.500000238418579,7.500000238418579
00-0030968,K.Smith,0.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999952316284,6.299999952316284
00-0031136,C.Boswell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,6.0,0.0,0.0,1.0,0.0,1.0,27.0,1.0,131.0,131.0
00-0031203,C.Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,7.0,0.0,0.0,2.0,1.0,0.0,31.0,2.0,155.0,155.0
00-0031235,O.Beckham,0.0,0.0,3.0,0.0,0.0,565.0,35.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,107.5
00-0031236,B.Cooks,0.0,0.0,8.0,0.0,35.0,657.0,54.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.20000457763672,173.20000457763672
00-0031237,T.Bridgewater,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.20000000298023224
00-0031260,L.Thomas,0.0,0.0,4.0,0.0,2.0,496.0,55.0,79.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.80000229179859,126.80000229179859
00-0031280,D.Carr,25.0,0.0,0.0,3878.0,40.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.1199951171875,241.1199951171875
00-0031288,A.McCarron,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599999904632568,0.7599999904632568
00-0031345,J.Garoppolo,7.0,0.0,0.0,1205.0,39.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.10000085830688,64.10000085830688
00-0031376,J.McKinnon,1.0,1.0,4.0,4.0,60.0,192.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.36000075936317,84.36000075936317
00-0031381,D.Adams,0.0,0.0,8.0,0.0,0.0,1144.0,103.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.4000015258789,265.4000015258789
00-0031408,M.Evans,0.0,0.0,13.0,0.0,0.0,1255.0,79.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.5,282.5
00-0031428,A.Robinson,0.0,0.0,0.0,0.0,0.0,280.0,34.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0
00-0031484,C.Manhertz,0.0,0.0,0.0,0.0,0.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600000023841858,3.600000023841858
00-0031492,J.Myers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,4.0,0.0,1.0,2.0,4.0,0.0,33.0,0.0,151.0,151.0
00-0031503,J.Winston,2.0,0.0,0.0,264.0,-6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.959999442100525,11.959999442100525
00-0031544,A.Cooper,0.0,0.0,5.0,0.0,0.0,1250.0,72.0,130.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,227.0
00-0031547,D.Parker,0.0,0.0,0.0,0.0,0.0,394.0,33.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.4000015258789,72.4000015258789
00-0031549,N.Agholor,0.0,0.0,4.0,0.0,0.0,381.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.10000228881836,97.10000228881836
00-0031585,M.Pruitt,0.0,0.0,1.0,0.0,0.0,110.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
00-0031587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
00-0031588,S.Diggs,0.0,0.0,8.0,0.0,5.0,1183.0,107.0,161.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.8000030517578,273.8000030517578
00-0031595,M.Burton,0.0,0.0,0.0,0.0,9.0,8.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700000047683716,6.700000047683716
00-0031610,D.Waller,0.0,0.0,1.0,0.0,0.0,552.0,52.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.20000076293945,113.20000076293945
00-0031687,R.Mostert,0.0,18.0,3.0,0.0,1012.0,175.0,25.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.7000045776367,267.7000045776367
00-0031763,D.Carter,0.0,0.0,0.0,0.0,18.0,39.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700000166893005,9.700000166893005
00-0031800,T.Heinicke,5.0,1.0,0.0,890.0,124.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99999904632568,65.99999904632568
00-0031868,D.Byrd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031941,J.Crowder,0.0,0.0,1.0,0.0,0.0,159.0,16.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.90000057220459,35.90000057220459
00-0032062,B.Bell,0.0,0.0,1.0,0.0,0.0,26.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600000143051147,11.600000143051147
00-0032104,A.Abdullah,0.0,0.0,0.0,0.0,89.0,131.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.000000953674316,41.000000953674316
00-0032128,C.Conley,0.0,0.0,0.0,0.0,0.0,69.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900000095367432,9.900000095367432
00-0032134,C.Uzomah,0.0,0.0,1.0,0.0,0.0,58.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.800000190734863,19.800000190734863
00-0032141,G.Swaim,0.0,0.0,0.0,0.0,0.0,94.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40000057220459,19.40000057220459
00-0032144,M.Gordon,0.0,1.0,0.0,0.0,81.0,46.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700000286102295,19.700000286102295
00-0032156,T.Siemian,2.0,0.0,0.0,724.0,40.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.959999084472656,26.959999084472656
00-0032200,T.Montgomery,0.0,0.0,0.0,0.0,9.0,40.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900000035762787,9.900000035762787
00-0032208,P.Dorsett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032211,T.Lockett,0.0,0.0,5.0,0.0,0.0,894.0,79.0,124.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.4000015258789,202.4000015258789
00-0032217,D.Smith,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
00-0032268,M.Mariota,1.0,0.0,0.0,164.0,52.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.760000228881836,11.760000228881836
00-0032385,S.Shepard,0.0,0.0,1.0,0.0,6.0,57.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.300000309944153,20.300000309944153
